Timestamp_x,AudioLevel,Minute,Timestamp_y,Steps,HeartRate
2024-09-25 17:25:33+03:00,79.1384,2024-09-25 17:25:00+03:00,2024-09-25 17:25:56+03:00,74.0,69
2024-09-30 17:34:59+03:00,95.1914,2024-09-30 17:34:00+03:00,2024-09-30 17:34:58+03:00,26.0,71
2024-10-02 13:50:19+03:00,87.909,2024-10-02 13:50:00+03:00,2024-10-02 13:50:38+03:00,43.0,75
2024-10-02 14:00:49+03:00,88.409,2024-10-02 14:00:00+03:00,2024-10-02 14:00:39+03:00,313.0,83
2024-10-21 17:54:33+03:00,65.9004,2024-10-21 17:54:00+03:00,2024-10-21 17:54:06+03:00,53.0,78
2024-10-25 22:35:01+03:00,86.3665,2024-10-25 22:35:00+03:00,2024-10-25 22:35:05+03:00,126.0,67
2024-11-03 17:09:32+03:00,34.3695,2024-11-03 17:09:00+03:00,2024-11-03 17:09:07+03:00,14.0,90
2024-11-04 15:33:53+03:00,34.3986,2024-11-04 15:33:00+03:00,2024-11-04 15:33:49+03:00,393.0,80
2024-11-04 15:44:29+03:00,62.3659,2024-11-04 15:44:00+03:00,2024-11-04 15:44:26+03:00,246.0,76
2024-11-04 16:20:45+03:00,72.7149,2024-11-04 16:20:00+03:00,2024-11-04 16:20:31+03:00,128.0,82
2024-11-04 23:39:51+03:00,33.5424,2024-11-04 23:39:00+03:00,2024-11-04 23:39:54+03:00,58.0,96
2024-11-04 23:39:54+03:00,41.4303,2024-11-04 23:39:00+03:00,2024-11-04 23:39:54+03:00,58.0,75
2024-11-09 00:04:05+03:00,40.6495,2024-11-09 00:04:00+03:00,2024-11-09 00:04:57+03:00,525.0,65
2024-11-09 17:19:06+03:00,53.6552,2024-11-09 17:19:00+03:00,2024-11-09 17:19:35+03:00,65.0,67
2024-11-09 21:20:48+03:00,45.4451,2024-11-09 21:20:00+03:00,2024-11-09 21:20:52+03:00,9.0,84
2024-11-10 11:52:52+03:00,54.6145,2024-11-10 11:52:00+03:00,2024-11-10 11:52:01+03:00,152.0,77
2024-11-10 11:52:55+03:00,46.3204,2024-11-10 11:52:00+03:00,2024-11-10 11:52:01+03:00,152.0,84
2024-11-10 12:38:58+03:00,30.0341,2024-11-10 12:38:00+03:00,2024-11-10 12:38:56+03:00,432.0,71
2024-11-10 13:21:56+03:00,44.7618,2024-11-10 13:21:00+03:00,2024-11-10 13:21:47+03:00,91.0,74
2024-11-11 16:11:54+03:00,53.5209,2024-11-11 16:11:00+03:00,2024-11-11 16:11:57+03:00,70.0,85
2024-11-11 18:06:11+03:00,58.6019,2024-11-11 18:06:00+03:00,2024-11-11 18:06:26+03:00,116.0,85
2024-11-11 18:06:20+03:00,53.1186,2024-11-11 18:06:00+03:00,2024-11-11 18:06:26+03:00,116.0,91
2024-11-11 18:06:23+03:00,44.3545,2024-11-11 18:06:00+03:00,2024-11-11 18:06:26+03:00,116.0,69
2024-11-11 18:06:38+03:00,40.1063,2024-11-11 18:06:00+03:00,2024-11-11 18:06:26+03:00,116.0,75
2024-11-11 18:06:54+03:00,40.9054,2024-11-11 18:06:00+03:00,2024-11-11 18:06:26+03:00,116.0,66
2024-11-11 18:30:09+03:00,55.2634,2024-11-11 18:30:00+03:00,2024-11-11 18:30:15+03:00,74.0,76
2024-11-11 18:30:12+03:00,53.3457,2024-11-11 18:30:00+03:00,2024-11-11 18:30:15+03:00,74.0,82
2024-11-16 01:46:41+03:00,35.4098,2024-11-16 01:46:00+03:00,2024-11-16 01:46:56+03:00,119.0,85
2024-11-16 16:10:01+03:00,40.4796,2024-11-16 16:10:00+03:00,2024-11-16 16:10:35+03:00,123.0,80
2024-11-20 23:30:19+03:00,47.6822,2024-11-20 23:30:00+03:00,2024-11-20 23:30:22+03:00,94.0,81
2024-11-20 23:30:38+03:00,56.9145,2024-11-20 23:30:00+03:00,2024-11-20 23:30:22+03:00,94.0,66
2024-11-21 15:55:06+03:00,39.2033,2024-11-21 15:55:00+03:00,2024-11-21 15:55:36+03:00,16.0,73
2024-11-21 15:55:31+03:00,33.809,2024-11-21 15:55:00+03:00,2024-11-21 15:55:36+03:00,16.0,74
2024-11-21 16:29:24+03:00,74.1316,2024-11-21 16:29:00+03:00,2024-11-21 16:29:03+03:00,16.0,66
2024-11-29 00:16:20+03:00,36.12,2024-11-29 00:16:00+03:00,2024-11-29 00:16:52+03:00,306.0,68
2024-12-02 16:29:19+03:00,46.1709,2024-12-02 16:29:00+03:00,2024-12-02 16:29:27+03:00,398.0,67
2024-12-02 16:29:22+03:00,48.0936,2024-12-02 16:29:00+03:00,2024-12-02 16:29:27+03:00,398.0,82
2024-12-02 21:32:13+03:00,47.2836,2024-12-02 21:32:00+03:00,2024-12-02 21:32:18+03:00,11.0,88
2024-12-03 20:27:38+03:00,36.0124,2024-12-03 20:27:00+03:00,2024-12-03 20:27:56+03:00,262.0,77
2024-12-10 23:24:07+03:00,45.597,2024-12-10 23:24:00+03:00,2024-12-10 23:24:08+03:00,57.0,90
2024-12-10 23:24:10+03:00,53.0584,2024-12-10 23:24:00+03:00,2024-12-10 23:24:08+03:00,57.0,89
2024-12-27 19:24:29+03:00,72.8839,2024-12-27 19:24:00+03:00,2024-12-27 19:24:20+03:00,105.0,98
2025-01-13 12:54:10+03:00,50.3966,2025-01-13 12:54:00+03:00,2025-01-13 12:54:50+03:00,39.0,94
2025-01-13 12:54:30+03:00,51.1915,2025-01-13 12:54:00+03:00,2025-01-13 12:54:50+03:00,39.0,77
2025-01-28 13:15:33+03:00,88.5695,2025-01-28 13:15:00+03:00,2025-01-28 13:15:08+03:00,36.0,98
2025-01-28 13:34:23+03:00,83.5451,2025-01-28 13:34:00+03:00,2025-01-28 13:34:05+03:00,58.0,76
2025-02-09 12:28:40+03:00,75.5463,2025-02-09 12:28:00+03:00,2025-02-09 12:28:14+03:00,660.0,73
2025-02-09 12:28:50+03:00,88.0513,2025-02-09 12:28:00+03:00,2025-02-09 12:28:14+03:00,660.0,90
2025-02-09 18:37:04+03:00,67.7522,2025-02-09 18:37:00+03:00,2025-02-09 18:37:11+03:00,105.0,83
2025-02-09 18:37:11+03:00,82.451,2025-02-09 18:37:00+03:00,2025-02-09 18:37:11+03:00,105.0,94
2025-02-09 19:09:20+03:00,91.6703,2025-02-09 19:09:00+03:00,2025-02-09 19:09:12+03:00,163.0,93
2025-02-09 19:29:28+03:00,82.8438,2025-02-09 19:29:00+03:00,2025-02-09 19:29:23+03:00,325.0,62
2025-02-09 19:29:45+03:00,89.4799,2025-02-09 19:29:00+03:00,2025-02-09 19:29:23+03:00,325.0,96
2025-02-11 14:22:03+03:00,83.1112,2025-02-11 14:22:00+03:00,2025-02-11 14:22:17+03:00,142.0,99
2025-02-11 14:36:53+03:00,74.1735,2025-02-11 14:36:00+03:00,2025-02-11 14:36:08+03:00,253.0,85
2025-02-11 14:36:59+03:00,69.3684,2025-02-11 14:36:00+03:00,2025-02-11 14:36:08+03:00,253.0,82
2025-02-12 21:05:15+03:00,75.5888,2025-02-12 21:05:00+03:00,2025-02-12 21:05:24+03:00,118.0,98
2025-02-12 21:18:07+03:00,86.5421,2025-02-12 21:18:00+03:00,2025-02-12 21:18:10+03:00,131.0,74
2025-02-12 21:18:25+03:00,84.8586,2025-02-12 21:18:00+03:00,2025-02-12 21:18:10+03:00,131.0,63
2025-02-12 21:18:58+03:00,79.1438,2025-02-12 21:18:00+03:00,2025-02-12 21:18:10+03:00,131.0,88
2025-03-03 20:17:11+03:00,87.7457,2025-03-03 20:17:00+03:00,2025-03-03 20:17:15+03:00,145.0,81
2025-03-03 20:17:18+03:00,86.9061,2025-03-03 20:17:00+03:00,2025-03-03 20:17:15+03:00,145.0,84
2025-03-03 20:27:12+03:00,90.7316,2025-03-03 20:27:00+03:00,2025-03-03 20:27:24+03:00,119.0,72
2025-03-05 21:36:27+03:00,70.9535,2025-03-05 21:36:00+03:00,2025-03-05 21:36:10+03:00,195.0,77
2025-03-05 21:36:45+03:00,69.4527,2025-03-05 21:36:00+03:00,2025-03-05 21:36:10+03:00,195.0,92
2025-03-06 19:54:10+03:00,72.4961,2025-03-06 19:54:00+03:00,2025-03-06 19:54:16+03:00,638.0,75
2025-03-06 19:54:25+03:00,75.9411,2025-03-06 19:54:00+03:00,2025-03-06 19:54:16+03:00,638.0,61
2025-03-06 21:04:32+03:00,58.2365,2025-03-06 21:04:00+03:00,2025-03-06 21:04:53+03:00,143.0,94
2025-03-06 21:04:35+03:00,55.0314,2025-03-06 21:04:00+03:00,2025-03-06 21:04:53+03:00,143.0,93
2025-03-06 21:04:37+03:00,56.7109,2025-03-06 21:04:00+03:00,2025-03-06 21:04:53+03:00,143.0,89
2025-03-06 21:04:40+03:00,79.7948,2025-03-06 21:04:00+03:00,2025-03-06 21:04:53+03:00,143.0,72
2025-03-06 21:16:11+03:00,82.3815,2025-03-06 21:16:00+03:00,2025-03-06 21:16:44+03:00,260.0,72
2025-03-06 21:16:42+03:00,76.9815,2025-03-06 21:16:00+03:00,2025-03-06 21:16:44+03:00,260.0,77
2025-03-11 21:27:02+03:00,85.9637,2025-03-11 21:27:00+03:00,2025-03-11 21:27:12+03:00,72.0,91
2025-03-11 21:27:08+03:00,87.578,2025-03-11 21:27:00+03:00,2025-03-11 21:27:12+03:00,72.0,91
2025-03-11 21:37:36+03:00,89.549,2025-03-11 21:37:00+03:00,2025-03-11 21:37:36+03:00,62.0,94
2025-03-14 17:31:48+03:00,75.5188,2025-03-14 17:31:00+03:00,2025-03-14 17:31:10+03:00,82.0,98
2025-03-14 18:13:07+03:00,72.6796,2025-03-14 18:13:00+03:00,2025-03-14 18:13:38+03:00,116.0,88
2025-03-14 18:23:42+03:00,74.7968,2025-03-14 18:23:00+03:00,2025-03-14 18:23:55+03:00,233.0,88
2025-03-14 18:23:51+03:00,74.7481,2025-03-14 18:23:00+03:00,2025-03-14 18:23:55+03:00,233.0,75
2025-03-16 16:25:12+03:00,79.1327,2025-03-16 16:25:00+03:00,2025-03-16 16:25:19+03:00,10.0,69
2025-03-16 16:25:15+03:00,78.0115,2025-03-16 16:25:00+03:00,2025-03-16 16:25:19+03:00,10.0,89
2025-03-17 19:36:43+03:00,78.4984,2025-03-17 19:36:00+03:00,2025-03-17 19:36:02+03:00,24.0,84
2025-03-17 19:53:31+03:00,87.485,2025-03-17 19:53:00+03:00,2025-03-17 19:53:55+03:00,90.0,98
2025-03-17 19:53:49+03:00,86.6641,2025-03-17 19:53:00+03:00,2025-03-17 19:53:55+03:00,90.0,79
2025-03-17 20:12:49+03:00,92.1046,2025-03-17 20:12:00+03:00,2025-03-17 20:12:41+03:00,230.0,64
2025-03-18 19:02:52+03:00,73.016,2025-03-18 19:02:00+03:00,2025-03-18 19:02:40+03:00,168.0,60
2025-03-20 21:39:10+03:00,87.7149,2025-03-20 21:39:00+03:00,2025-03-20 21:39:15+03:00,260.0,89
2025-03-21 02:55:25+03:00,67.2986,2025-03-21 02:55:00+03:00,2025-03-21 02:55:14+03:00,223.0,62
2025-03-21 02:55:37+03:00,70.2064,2025-03-21 02:55:00+03:00,2025-03-21 02:55:14+03:00,223.0,73
2025-04-01 21:02:29+03:00,45.6108,2025-04-01 21:02:00+03:00,2025-04-01 21:02:54+03:00,329.0,89
2025-04-07 20:01:37+03:00,65.1477,2025-04-07 20:01:00+03:00,2025-04-07 20:01:13+03:00,15.0,63
2025-04-07 20:01:44+03:00,88.6007,2025-04-07 20:01:00+03:00,2025-04-07 20:01:13+03:00,15.0,77
2025-04-07 20:10:17+03:00,83.8037,2025-04-07 20:10:00+03:00,2025-04-07 20:10:03+03:00,87.0,96
2025-04-07 20:10:32+03:00,79.9008,2025-04-07 20:10:00+03:00,2025-04-07 20:10:03+03:00,87.0,84
2025-04-07 20:18:39+03:00,82.936,2025-04-07 20:18:00+03:00,2025-04-07 20:18:58+03:00,15.0,60
2025-04-07 20:33:36+03:00,74.7217,2025-04-07 20:33:00+03:00,2025-04-07 20:33:37+03:00,8.0,74
2025-04-07 20:33:44+03:00,80.1485,2025-04-07 20:33:00+03:00,2025-04-07 20:33:37+03:00,8.0,68
2025-04-07 20:33:57+03:00,84.4634,2025-04-07 20:33:00+03:00,2025-04-07 20:33:37+03:00,8.0,74
2025-04-07 20:48:07+03:00,94.4714,2025-04-07 20:48:00+03:00,2025-04-07 20:48:26+03:00,420.0,83
2025-04-08 19:26:29+03:00,80.9129,2025-04-08 19:26:00+03:00,2025-04-08 19:26:01+03:00,53.0,63
2025-04-08 19:44:09+03:00,83.6037,2025-04-08 19:44:00+03:00,2025-04-08 19:44:21+03:00,151.0,71
2025-04-08 19:44:52+03:00,84.8382,2025-04-08 19:44:00+03:00,2025-04-08 19:44:21+03:00,151.0,96
2025-04-08 20:04:22+03:00,92.7241,2025-04-08 20:04:00+03:00,2025-04-08 20:04:57+03:00,129.0,96
2025-04-08 20:04:36+03:00,90.1516,2025-04-08 20:04:00+03:00,2025-04-08 20:04:57+03:00,129.0,65
2025-04-08 20:10:18+03:00,81.6466,2025-04-08 20:10:00+03:00,2025-04-08 20:10:00+03:00,109.0,98
2025-04-09 20:17:04+03:00,69.4733,2025-04-09 20:17:00+03:00,2025-04-09 20:17:17+03:00,99.0,83
2025-04-09 20:17:07+03:00,71.742,2025-04-09 20:17:00+03:00,2025-04-09 20:17:17+03:00,99.0,70
2025-04-09 20:23:40+03:00,77.4928,2025-04-09 20:23:00+03:00,2025-04-09 20:23:26+03:00,103.0,72
2025-04-14 14:00:54+03:00,87.022,2025-04-14 14:00:00+03:00,2025-04-14 14:00:50+03:00,67.0,93
2025-04-14 14:00:57+03:00,86.7399,2025-04-14 14:00:00+03:00,2025-04-14 14:00:50+03:00,67.0,84
2025-04-14 14:33:05+03:00,87.4547,2025-04-14 14:33:00+03:00,2025-04-14 14:33:37+03:00,205.0,66
2025-04-15 16:10:01+03:00,80.9422,2025-04-15 16:10:00+03:00,2025-04-15 16:10:31+03:00,95.0,63
2025-04-15 16:10:08+03:00,67.3036,2025-04-15 16:10:00+03:00,2025-04-15 16:10:31+03:00,95.0,67
2025-04-15 16:10:14+03:00,57.8348,2025-04-15 16:10:00+03:00,2025-04-15 16:10:31+03:00,95.0,79
2025-04-15 16:10:34+03:00,82.915,2025-04-15 16:10:00+03:00,2025-04-15 16:10:31+03:00,95.0,88
2025-04-15 16:10:40+03:00,81.6051,2025-04-15 16:10:00+03:00,2025-04-15 16:10:31+03:00,95.0,69
2025-04-16 11:40:24+03:00,72.3826,2025-04-16 11:40:00+03:00,2025-04-16 11:40:20+03:00,78.0,93
2025-04-16 11:55:02+03:00,89.312,2025-04-16 11:55:00+03:00,2025-04-16 11:55:19+03:00,103.0,85
2025-04-16 11:55:20+03:00,87.8762,2025-04-16 11:55:00+03:00,2025-04-16 11:55:19+03:00,103.0,62
2025-04-16 11:55:28+03:00,87.9234,2025-04-16 11:55:00+03:00,2025-04-16 11:55:19+03:00,103.0,65
2025-04-16 12:12:01+03:00,84.047,2025-04-16 12:12:00+03:00,2025-04-16 12:12:24+03:00,103.0,64
2025-04-16 12:12:06+03:00,86.3141,2025-04-16 12:12:00+03:00,2025-04-16 12:12:24+03:00,103.0,64
2025-04-16 12:12:12+03:00,84.2343,2025-04-16 12:12:00+03:00,2025-04-16 12:12:24+03:00,103.0,82
2025-04-16 12:23:03+03:00,75.5819,2025-04-16 12:23:00+03:00,2025-04-16 12:23:06+03:00,220.0,68
2025-04-16 12:23:06+03:00,77.4455,2025-04-16 12:23:00+03:00,2025-04-16 12:23:06+03:00,220.0,94
2025-04-16 12:23:23+03:00,81.6364,2025-04-16 12:23:00+03:00,2025-04-16 12:23:06+03:00,220.0,79
2025-04-16 12:23:35+03:00,80.9964,2025-04-16 12:23:00+03:00,2025-04-16 12:23:06+03:00,220.0,94
